PM100D  SN:P0007544  Firmware: 2.3.2 -- Sensor: S130VC  SN:13110409
3/2/2015 5:17:40.027 PM	1.0563E-5	W
3/2/2015 5:17:40.051 PM	1.1619E-5	W
3/2/2015 5:17:40.055 PM	6.3373E-6	W
3/2/2015 5:17:40.059 PM	9.5065E-6	W
3/2/2015 5:17:40.063 PM	1.0563E-5	W
3/2/2015 5:17:40.067 PM	9.5065E-6	W
3/2/2015 5:17:40.071 PM	1.4789E-5	W
3/2/2015 5:17:40.075 PM	1.1619E-5	W
3/2/2015 5:17:40.079 PM	1.4789E-5	W
3/2/2015 5:17:40.083 PM	5.2809E-6	W
3/2/2015 5:17:40.087 PM	9.5065E-6	W
3/2/2015 5:17:40.091 PM	7.3937E-6	W
3/2/2015 5:17:40.095 PM	1.3733E-5	W
3/2/2015 5:17:40.099 PM	9.5065E-6	W
3/2/2015 5:17:40.103 PM	5.2809E-6	W
3/2/2015 5:17:40.107 PM	1.2676E-5	W
3/2/2015 5:17:40.111 PM	8.4501E-6	W
3/2/2015 5:17:40.115 PM	9.5065E-6	W
3/2/2015 5:17:40.119 PM	1.0563E-5	W
3/2/2015 5:17:40.123 PM	1.0563E-5	W
3/2/2015 5:17:40.150 PM	8.4501E-6	W
3/2/2015 5:17:40.154 PM	7.3937E-6	W
3/2/2015 5:17:40.158 PM	1.6902E-5	W
3/2/2015 5:17:40.162 PM	3.1681E-6	W
3/2/2015 5:17:40.166 PM	7.3937E-6	W
3/2/2015 5:17:40.170 PM	8.4501E-6	W
3/2/2015 5:17:40.194 PM	9.5065E-6	W
3/2/2015 5:17:40.198 PM	1.0563E-5	W
3/2/2015 5:17:40.202 PM	6.3373E-6	W
3/2/2015 5:17:40.206 PM	9.5065E-6	W
3/2/2015 5:17:40.210 PM	1.5845E-5	W
3/2/2015 5:17:40.214 PM	6.3373E-6	W
3/2/2015 5:17:40.218 PM	1.2676E-5	W
3/2/2015 5:17:40.222 PM	6.3373E-6	W
3/2/2015 5:17:40.246 PM	1.1619E-5	W
3/2/2015 5:17:40.250 PM	8.4501E-6	W
3/2/2015 5:17:40.254 PM	6.3373E-6	W
3/2/2015 5:17:40.258 PM	1.3733E-5	W
3/2/2015 5:17:40.262 PM	7.3937E-6	W
3/2/2015 5:17:40.266 PM	6.3373E-6	W
3/2/2015 5:17:40.270 PM	9.5065E-6	W
3/2/2015 5:17:40.294 PM	7.3937E-6	W
3/2/2015 5:17:40.298 PM	1.2676E-5	W
3/2/2015 5:17:40.302 PM	1.2676E-5	W
3/2/2015 5:17:40.306 PM	9.5065E-6	W
3/2/2015 5:17:40.310 PM	9.5065E-6	W
3/2/2015 5:17:40.314 PM	9.5065E-6	W
3/2/2015 5:17:40.318 PM	6.3373E-6	W
3/2/2015 5:17:40.322 PM	7.3937E-6	W
3/2/2015 5:17:40.327 PM	7.3937E-6	W
3/2/2015 5:17:40.353 PM	1.1619E-5	W
3/2/2015 5:17:40.357 PM	7.3937E-6	W
3/2/2015 5:17:40.361 PM	-1.1622E-5	W
3/2/2015 5:17:40.365 PM	8.4501E-6	W
3/2/2015 5:17:40.369 PM	8.4501E-6	W
3/2/2015 5:17:40.373 PM	8.4501E-6	W
3/2/2015 5:17:40.377 PM	6.3373E-6	W
3/2/2015 5:17:40.381 PM	9.5065E-6	W
3/2/2015 5:17:40.385 PM	7.3937E-6	W
3/2/2015 5:17:40.389 PM	8.4501E-6	W
3/2/2015 5:17:40.393 PM	1.1619E-5	W
3/2/2015 5:17:40.397 PM	1.3733E-5	W
3/2/2015 5:17:40.401 PM	9.5065E-6	W
3/2/2015 5:17:40.405 PM	7.3937E-6	W
3/2/2015 5:17:40.409 PM	1.5845E-5	W
3/2/2015 5:17:40.413 PM	6.3373E-6	W
3/2/2015 5:17:40.417 PM	8.4501E-6	W
3/2/2015 5:17:40.421 PM	9.5065E-6	W
3/2/2015 5:17:40.445 PM	1.0563E-5	W
3/2/2015 5:17:40.449 PM	6.3373E-6	W
3/2/2015 5:17:40.453 PM	9.5065E-6	W
3/2/2015 5:17:40.457 PM	3.6025E-3	W
3/2/2015 5:17:40.461 PM	5.9583E-3	W
3/2/2015 5:17:40.465 PM	3.8454E-3	W
3/2/2015 5:17:40.469 PM	5.0308E-3	W
3/2/2015 5:17:40.473 PM	1.6956E-3	W
3/2/2015 5:17:40.498 PM	6.5246E-3	W
3/2/2015 5:17:40.502 PM	3.8877E-3	W
3/2/2015 5:17:40.507 PM	9.5065E-6	W
3/2/2015 5:17:40.511 PM	4.2245E-6	W
3/2/2015 5:17:40.515 PM	7.3937E-6	W
3/2/2015 5:17:40.519 PM	6.3373E-6	W
3/2/2015 5:17:40.523 PM	9.5065E-6	W
3/2/2015 5:17:40.549 PM	6.3373E-6	W
3/2/2015 5:17:40.553 PM	5.2809E-6	W
3/2/2015 5:17:40.557 PM	8.4501E-6	W
3/2/2015 5:17:40.561 PM	7.3937E-6	W
3/2/2015 5:17:40.565 PM	5.2809E-6	W
3/2/2015 5:17:40.569 PM	7.3937E-6	W
3/2/2015 5:17:40.573 PM	5.2809E-6	W
3/2/2015 5:17:40.597 PM	1.1619E-5	W
3/2/2015 5:17:40.601 PM	9.5065E-6	W
3/2/2015 5:17:40.605 PM	9.5065E-6	W
3/2/2015 5:17:40.609 PM	1.1619E-5	W
3/2/2015 5:17:40.613 PM	6.3373E-6	W
3/2/2015 5:17:40.617 PM	8.4501E-6	W
3/2/2015 5:17:40.621 PM	9.5065E-6	W
3/2/2015 5:17:40.626 PM	1.2676E-5	W
3/2/2015 5:17:40.652 PM	1.0563E-5	W
3/2/2015 5:17:40.656 PM	7.3937E-6	W
3/2/2015 5:17:40.660 PM	5.2809E-6	W
3/2/2015 5:17:40.664 PM	1.0563E-5	W
3/2/2015 5:17:40.668 PM	6.3373E-6	W
3/2/2015 5:17:40.672 PM	1.0563E-5	W
3/2/2015 5:17:40.676 PM	6.3373E-6	W
3/2/2015 5:17:40.680 PM	6.3373E-6	W
3/2/2015 5:17:40.684 PM	7.3937E-6	W
3/2/2015 5:17:40.688 PM	9.5065E-6	W
3/2/2015 5:17:40.692 PM	9.5065E-6	W
3/2/2015 5:17:40.696 PM	5.2809E-6	W
3/2/2015 5:17:40.700 PM	9.5065E-6	W
3/2/2015 5:17:40.704 PM	9.5065E-6	W
3/2/2015 5:17:40.708 PM	1.0563E-5	W
3/2/2015 5:17:40.712 PM	1.3733E-5	W
3/2/2015 5:17:40.716 PM	8.4501E-6	W
3/2/2015 5:17:40.720 PM	8.4501E-6	W
3/2/2015 5:17:40.749 PM	6.3373E-6	W
3/2/2015 5:17:40.753 PM	9.5065E-6	W
3/2/2015 5:17:40.757 PM	8.4501E-6	W
3/2/2015 5:17:40.761 PM	9.5065E-6	W
3/2/2015 5:17:40.765 PM	8.4501E-6	W
3/2/2015 5:17:40.769 PM	7.3937E-6	W
3/2/2015 5:17:40.773 PM	4.2245E-6	W
3/2/2015 5:17:40.799 PM	4.2245E-6	W
3/2/2015 5:17:40.803 PM	7.3937E-6	W
3/2/2015 5:17:40.807 PM	3.1681E-6	W
3/2/2015 5:17:40.811 PM	5.2809E-6	W
3/2/2015 5:17:40.815 PM	6.3373E-6	W
3/2/2015 5:17:40.819 PM	5.2809E-6	W
3/2/2015 5:17:40.823 PM	1.0563E-5	W
3/2/2015 5:17:40.849 PM	4.2245E-6	W
3/2/2015 5:17:40.853 PM	7.3937E-6	W
3/2/2015 5:17:40.857 PM	3.1681E-6	W
3/2/2015 5:17:40.861 PM	2.1117E-6	W
3/2/2015 5:17:40.865 PM	3.1681E-6	W
3/2/2015 5:17:40.869 PM	9.5065E-6	W
3/2/2015 5:17:40.873 PM	1.0554E-6	W
3/2/2015 5:17:40.899 PM	5.2809E-6	W
3/2/2015 5:17:40.903 PM	3.1681E-6	W
3/2/2015 5:17:40.907 PM	4.2245E-6	W
3/2/2015 5:17:40.911 PM	2.1117E-6	W
3/2/2015 5:17:40.915 PM	1.0554E-6	W
3/2/2015 5:17:40.919 PM	6.3373E-6	W
3/2/2015 5:17:40.923 PM	2.1117E-6	W
3/2/2015 5:17:40.950 PM	5.2809E-6	W
3/2/2015 5:17:40.954 PM	5.2809E-6	W
3/2/2015 5:17:40.958 PM	3.1681E-6	W
3/2/2015 5:17:40.962 PM	8.4501E-6	W
3/2/2015 5:17:40.966 PM	5.2809E-6	W
3/2/2015 5:17:40.970 PM	4.2245E-6	W
3/2/2015 5:17:40.974 PM	-1.0382E-9	W
3/2/2015 5:17:40.977 PM	3.1681E-6	W
3/2/2015 5:17:40.981 PM	6.3373E-6	W
3/2/2015 5:17:40.985 PM	8.4501E-6	W
3/2/2015 5:17:40.989 PM	-1.0574E-6	W
3/2/2015 5:17:40.992 PM	-2.1144E-6	W
3/2/2015 5:17:40.996 PM	5.2809E-6	W
3/2/2015 5:17:41.000 PM	5.2809E-6	W
3/2/2015 5:17:41.004 PM	3.1681E-6	W
3/2/2015 5:17:41.008 PM	4.2245E-6	W
3/2/2015 5:17:41.012 PM	4.2245E-6	W
3/2/2015 5:17:41.016 PM	1.0554E-6	W
3/2/2015 5:17:41.020 PM	5.2809E-6	W
3/2/2015 5:17:41.045 PM	4.2245E-6	W
3/2/2015 5:17:41.049 PM	7.3937E-6	W
3/2/2015 5:17:41.053 PM	8.4501E-6	W
3/2/2015 5:17:41.057 PM	7.3937E-6	W
3/2/2015 5:17:41.061 PM	6.3373E-6	W
3/2/2015 5:17:41.065 PM	4.2245E-6	W
3/2/2015 5:17:41.069 PM	8.4501E-6	W
3/2/2015 5:17:41.073 PM	4.2245E-6	W
3/2/2015 5:17:41.097 PM	7.3937E-6	W
3/2/2015 5:17:41.101 PM	5.2809E-6	W
3/2/2015 5:17:41.105 PM	9.5065E-6	W
3/2/2015 5:17:41.109 PM	7.3937E-6	W
3/2/2015 5:17:41.113 PM	6.3373E-6	W
3/2/2015 5:17:41.117 PM	5.2809E-6	W
3/2/2015 5:17:41.121 PM	-1.0382E-9	W
3/2/2015 5:17:41.147 PM	1.0554E-6	W
3/2/2015 5:17:41.151 PM	2.1117E-6	W
3/2/2015 5:17:41.155 PM	7.3937E-6	W
3/2/2015 5:17:41.159 PM	6.3373E-6	W
3/2/2015 5:17:41.163 PM	5.2809E-6	W
3/2/2015 5:17:41.167 PM	4.2245E-6	W
3/2/2015 5:17:41.171 PM	4.2245E-6	W
3/2/2015 5:17:41.195 PM	7.3937E-6	W
3/2/2015 5:17:41.199 PM	3.1681E-6	W
3/2/2015 5:17:41.203 PM	6.3373E-6	W
3/2/2015 5:17:41.206 PM	3.1681E-6	W
3/2/2015 5:17:41.210 PM	-1.0382E-9	W
3/2/2015 5:17:41.214 PM	4.2245E-6	W
3/2/2015 5:17:41.218 PM	6.3373E-6	W
3/2/2015 5:17:41.222 PM	5.2809E-6	W
3/2/2015 5:17:41.227 PM	6.3373E-6	W
3/2/2015 5:17:41.251 PM	2.1117E-6	W
3/2/2015 5:17:41.255 PM	6.3373E-6	W
3/2/2015 5:17:41.259 PM	5.2809E-6	W
3/2/2015 5:17:41.263 PM	2.1117E-6	W
3/2/2015 5:17:41.267 PM	6.3373E-6	W
3/2/2015 5:17:41.271 PM	8.4501E-6	W
3/2/2015 5:17:41.275 PM	3.1681E-6	W
3/2/2015 5:17:41.279 PM	-1.0574E-6	W
3/2/2015 5:17:41.282 PM	6.3373E-6	W
3/2/2015 5:17:41.286 PM	4.2245E-6	W
3/2/2015 5:17:41.290 PM	4.2245E-6	W
3/2/2015 5:17:41.294 PM	8.4501E-6	W
3/2/2015 5:17:41.297 PM	1.0563E-5	W
3/2/2015 5:17:41.301 PM	5.2809E-6	W
3/2/2015 5:17:41.305 PM	4.2245E-6	W
3/2/2015 5:17:41.309 PM	6.3373E-6	W
3/2/2015 5:17:41.312 PM	7.3937E-6	W
3/2/2015 5:17:41.316 PM	7.3937E-6	W
3/2/2015 5:17:41.319 PM	4.2245E-6	W
3/2/2015 5:17:41.323 PM	7.3937E-6	W
3/2/2015 5:17:41.350 PM	5.2809E-6	W
3/2/2015 5:17:41.353 PM	7.3937E-6	W
3/2/2015 5:17:41.357 PM	-3.1708E-6	W
3/2/2015 5:17:41.360 PM	4.2245E-6	W
3/2/2015 5:17:41.364 PM	4.2245E-6	W
3/2/2015 5:17:41.368 PM	4.2245E-6	W
3/2/2015 5:17:41.371 PM	4.2245E-6	W
3/2/2015 5:17:41.395 PM	5.2809E-6	W
3/2/2015 5:17:41.398 PM	7.3937E-6	W
3/2/2015 5:17:41.402 PM	4.2245E-6	W
3/2/2015 5:17:41.406 PM	2.1117E-6	W
3/2/2015 5:17:41.410 PM	9.5065E-6	W
3/2/2015 5:17:41.414 PM	3.1681E-6	W
3/2/2015 5:17:41.417 PM	2.1117E-6	W
3/2/2015 5:17:41.421 PM	7.3937E-6	W
3/2/2015 5:17:41.445 PM	4.2245E-6	W
3/2/2015 5:17:41.449 PM	1.0554E-6	W
3/2/2015 5:17:41.453 PM	8.4501E-6	W
3/2/2015 5:17:41.457 PM	2.1117E-6	W
3/2/2015 5:17:41.461 PM	6.3373E-6	W
3/2/2015 5:17:41.465 PM	1.0554E-6	W
3/2/2015 5:17:41.469 PM	7.3937E-6	W
3/2/2015 5:17:41.473 PM	1.0554E-6	W
3/2/2015 5:17:41.497 PM	7.3937E-6	W
3/2/2015 5:17:41.501 PM	6.3373E-6	W
3/2/2015 5:17:41.505 PM	4.2245E-6	W
3/2/2015 5:17:41.508 PM	4.2245E-6	W
3/2/2015 5:17:41.511 PM	3.1681E-6	W
3/2/2015 5:17:41.515 PM	2.1117E-6	W
3/2/2015 5:17:41.518 PM	5.2809E-6	W
3/2/2015 5:17:41.522 PM	7.3937E-6	W
3/2/2015 5:17:41.527 PM	4.2245E-6	W
3/2/2015 5:17:41.554 PM	2.1117E-6	W
3/2/2015 5:17:41.557 PM	3.1681E-6	W
3/2/2015 5:17:41.560 PM	5.2809E-6	W
3/2/2015 5:17:41.563 PM	3.1681E-6	W
3/2/2015 5:17:41.567 PM	4.2245E-6	W
3/2/2015 5:17:41.571 PM	2.1117E-6	W
3/2/2015 5:17:41.575 PM	6.3373E-6	W
3/2/2015 5:17:41.578 PM	2.1117E-6	W
3/2/2015 5:17:41.581 PM	3.1681E-6	W
3/2/2015 5:17:41.585 PM	4.2245E-6	W
3/2/2015 5:17:41.589 PM	2.1117E-6	W
3/2/2015 5:17:41.592 PM	-1.0574E-6	W
3/2/2015 5:17:41.596 PM	7.3937E-6	W
3/2/2015 5:17:41.599 PM	7.3937E-6	W
3/2/2015 5:17:41.602 PM	6.3373E-6	W
3/2/2015 5:17:41.606 PM	7.3937E-6	W
3/2/2015 5:17:41.609 PM	6.3373E-6	W
3/2/2015 5:17:41.612 PM	2.1117E-6	W
3/2/2015 5:17:41.616 PM	4.2245E-6	W
3/2/2015 5:17:41.619 PM	7.3937E-6	W
3/2/2015 5:17:41.622 PM	4.2245E-6	W
3/2/2015 5:17:41.648 PM	4.2245E-6	W
3/2/2015 5:17:41.651 PM	6.3373E-6	W
3/2/2015 5:17:41.655 PM	7.3937E-6	W
3/2/2015 5:17:41.658 PM	5.2809E-6	W
3/2/2015 5:17:41.661 PM	2.1117E-6	W
3/2/2015 5:17:41.665 PM	4.2245E-6	W
3/2/2015 5:17:41.668 PM	3.1681E-6	W
3/2/2015 5:17:41.671 PM	6.3373E-6	W
3/2/2015 5:17:41.696 PM	1.0554E-6	W
3/2/2015 5:17:41.700 PM	1.0554E-6	W
3/2/2015 5:17:41.704 PM	5.2809E-6	W
3/2/2015 5:17:41.707 PM	5.2809E-6	W
3/2/2015 5:17:41.710 PM	9.5065E-6	W
3/2/2015 5:17:41.713 PM	2.1117E-6	W
3/2/2015 5:17:41.717 PM	5.2809E-6	W
3/2/2015 5:17:41.720 PM	7.3937E-6	W
3/2/2015 5:17:41.723 PM	4.2245E-6	W
3/2/2015 5:17:41.750 PM	6.3373E-6	W
3/2/2015 5:17:41.754 PM	4.2245E-6	W
3/2/2015 5:17:41.757 PM	7.3937E-6	W
3/2/2015 5:17:41.760 PM	8.4501E-6	W
3/2/2015 5:17:41.763 PM	3.1681E-6	W
3/2/2015 5:17:41.767 PM	5.2809E-6	W
3/2/2015 5:17:41.771 PM	5.2809E-6	W
3/2/2015 5:17:41.796 PM	5.2809E-6	W
3/2/2015 5:17:41.799 PM	8.4501E-6	W
3/2/2015 5:17:41.802 PM	7.3937E-6	W
3/2/2015 5:17:41.806 PM	3.1681E-6	W
3/2/2015 5:17:41.809 PM	4.2245E-6	W
3/2/2015 5:17:41.813 PM	8.4501E-6	W
3/2/2015 5:17:41.817 PM	6.3373E-6	W
3/2/2015 5:17:41.820 PM	5.2809E-6	W
3/2/2015 5:17:41.823 PM	1.0554E-6	W
3/2/2015 5:17:41.828 PM	8.4501E-6	W
3/2/2015 5:17:41.851 PM	4.2245E-6	W
3/2/2015 5:17:41.855 PM	1.0563E-5	W
3/2/2015 5:17:41.859 PM	3.1681E-6	W
3/2/2015 5:17:41.862 PM	7.3937E-6	W
3/2/2015 5:17:41.866 PM	1.0563E-5	W
3/2/2015 5:17:41.870 PM	3.1681E-6	W
3/2/2015 5:17:41.873 PM	1.0563E-5	W
3/2/2015 5:17:41.877 PM	9.5065E-6	W
3/2/2015 5:17:41.880 PM	9.5065E-6	W
3/2/2015 5:17:41.883 PM	1.0563E-5	W
3/2/2015 5:17:41.887 PM	8.4501E-6	W
3/2/2015 5:17:41.890 PM	4.2245E-6	W
3/2/2015 5:17:41.893 PM	8.4501E-6	W
3/2/2015 5:17:41.897 PM	8.4501E-6	W
3/2/2015 5:17:41.900 PM	6.3373E-6	W
3/2/2015 5:17:41.903 PM	9.5065E-6	W
3/2/2015 5:17:41.907 PM	8.4501E-6	W
3/2/2015 5:17:41.910 PM	1.0554E-6	W
3/2/2015 5:17:41.914 PM	5.2809E-6	W
3/2/2015 5:17:41.917 PM	5.2809E-6	W
3/2/2015 5:17:41.920 PM	1.2676E-5	W
3/2/2015 5:17:41.924 PM	8.4501E-6	W
3/2/2015 5:17:41.950 PM	5.2809E-6	W
3/2/2015 5:17:41.953 PM	9.5065E-6	W
3/2/2015 5:17:41.957 PM	1.1619E-5	W
3/2/2015 5:17:41.961 PM	1.6902E-5	W
3/2/2015 5:17:41.965 PM	9.5065E-6	W
3/2/2015 5:17:41.968 PM	1.0563E-5	W
3/2/2015 5:17:41.972 PM	3.1681E-6	W
3/2/2015 5:17:41.996 PM	1.1619E-5	W
3/2/2015 5:17:42.000 PM	8.4501E-6	W
3/2/2015 5:17:42.003 PM	6.3373E-6	W
3/2/2015 5:17:42.007 PM	7.3937E-6	W
3/2/2015 5:17:42.010 PM	4.2245E-6	W
3/2/2015 5:17:42.013 PM	7.3937E-6	W
3/2/2015 5:17:42.017 PM	6.3373E-6	W
3/2/2015 5:17:42.020 PM	3.1681E-6	W
3/2/2015 5:17:42.023 PM	8.4501E-6	W
3/2/2015 5:17:42.048 PM	5.2809E-6	W
3/2/2015 5:17:42.051 PM	7.3937E-6	W
3/2/2015 5:17:42.055 PM	4.2245E-6	W
3/2/2015 5:17:42.058 PM	6.3373E-6	W
3/2/2015 5:17:42.061 PM	1.1619E-5	W
3/2/2015 5:17:42.065 PM	1.4789E-5	W
3/2/2015 5:17:42.069 PM	8.4501E-6	W
3/2/2015 5:17:42.072 PM	1.0554E-6	W
3/2/2015 5:17:42.096 PM	8.4501E-6	W
3/2/2015 5:17:42.099 PM	5.2809E-6	W
3/2/2015 5:17:42.102 PM	6.3373E-6	W
3/2/2015 5:17:42.106 PM	2.1117E-6	W
3/2/2015 5:17:42.109 PM	5.2809E-6	W
3/2/2015 5:17:42.112 PM	5.2809E-6	W
3/2/2015 5:17:42.116 PM	1.0563E-5	W
3/2/2015 5:17:42.120 PM	2.1117E-6	W
3/2/2015 5:17:42.123 PM	3.1681E-6	W
3/2/2015 5:17:42.128 PM	3.1681E-6	W
3/2/2015 5:17:42.154 PM	5.2809E-6	W
3/2/2015 5:17:42.157 PM	7.3937E-6	W
3/2/2015 5:17:42.160 PM	1.0563E-5	W
3/2/2015 5:17:42.164 PM	4.2245E-6	W
3/2/2015 5:17:42.167 PM	8.4501E-6	W
3/2/2015 5:17:42.170 PM	8.4501E-6	W
3/2/2015 5:17:42.174 PM	5.2809E-6	W
3/2/2015 5:17:42.177 PM	5.2809E-6	W
3/2/2015 5:17:42.180 PM	3.1681E-6	W
3/2/2015 5:17:42.183 PM	8.4501E-6	W
3/2/2015 5:17:42.187 PM	1.0554E-6	W
3/2/2015 5:17:42.191 PM	1.0563E-5	W
3/2/2015 5:17:42.195 PM	6.3373E-6	W
3/2/2015 5:17:42.198 PM	4.2245E-6	W
3/2/2015 5:17:42.201 PM	4.2245E-6	W
3/2/2015 5:17:42.205 PM	4.2245E-6	W
3/2/2015 5:17:42.208 PM	3.1681E-6	W
3/2/2015 5:17:42.211 PM	3.1681E-6	W
3/2/2015 5:17:42.215 PM	2.1117E-6	W
3/2/2015 5:17:42.218 PM	4.2245E-6	W
3/2/2015 5:17:42.221 PM	3.1681E-6	W
3/2/2015 5:17:42.245 PM	-1.0382E-9	W
3/2/2015 5:17:42.249 PM	2.1117E-6	W
3/2/2015 5:17:42.252 PM	7.3937E-6	W
3/2/2015 5:17:42.256 PM	5.2809E-6	W
3/2/2015 5:17:42.259 PM	7.3937E-6	W
3/2/2015 5:17:42.262 PM	4.2245E-6	W
3/2/2015 5:17:42.266 PM	2.1117E-6	W
3/2/2015 5:17:42.269 PM	4.2245E-6	W
3/2/2015 5:17:42.272 PM	1.1619E-5	W
3/2/2015 5:17:42.296 PM	4.2245E-6	W
3/2/2015 5:17:42.299 PM	4.2245E-6	W
3/2/2015 5:17:42.303 PM	5.2809E-6	W
3/2/2015 5:17:42.307 PM	5.2809E-6	W
3/2/2015 5:17:42.310 PM	4.2245E-6	W
3/2/2015 5:17:42.313 PM	9.5065E-6	W
3/2/2015 5:17:42.317 PM	1.0554E-6	W
3/2/2015 5:17:42.320 PM	6.3373E-6	W
3/2/2015 5:17:42.323 PM	4.2245E-6	W
3/2/2015 5:17:42.349 PM	2.1117E-6	W
3/2/2015 5:17:42.352 PM	2.1117E-6	W
3/2/2015 5:17:42.356 PM	2.1117E-6	W
3/2/2015 5:17:42.359 PM	1.0554E-6	W
3/2/2015 5:17:42.362 PM	7.3937E-6	W
3/2/2015 5:17:42.366 PM	5.2809E-6	W
3/2/2015 5:17:42.369 PM	3.1681E-6	W
3/2/2015 5:17:42.372 PM	3.1681E-6	W
3/2/2015 5:17:42.396 PM	5.2809E-6	W
3/2/2015 5:17:42.400 PM	3.1681E-6	W
3/2/2015 5:17:42.403 PM	3.1681E-6	W
3/2/2015 5:17:42.407 PM	3.1681E-6	W
3/2/2015 5:17:42.410 PM	5.2809E-6	W
3/2/2015 5:17:42.413 PM	4.2245E-6	W
3/2/2015 5:17:42.417 PM	1.0554E-6	W
3/2/2015 5:17:42.420 PM	5.2809E-6	W
3/2/2015 5:17:42.423 PM	1.0563E-5	W
3/2/2015 5:17:42.428 PM	2.1117E-6	W
3/2/2015 5:17:42.453 PM	5.2809E-6	W
3/2/2015 5:17:42.457 PM	2.1117E-6	W
3/2/2015 5:17:42.460 PM	3.1681E-6	W
3/2/2015 5:17:42.463 PM	3.1681E-6	W
3/2/2015 5:17:42.467 PM	4.2245E-6	W
3/2/2015 5:17:42.470 PM	6.3373E-6	W
3/2/2015 5:17:42.473 PM	4.2245E-6	W
3/2/2015 5:17:42.477 PM	3.1681E-6	W
3/2/2015 5:17:42.480 PM	3.1681E-6	W
3/2/2015 5:17:42.483 PM	-1.0382E-9	W
3/2/2015 5:17:42.487 PM	-1.0382E-9	W
3/2/2015 5:17:42.490 PM	5.2809E-6	W
3/2/2015 5:17:42.493 PM	7.3937E-6	W
3/2/2015 5:17:42.497 PM	3.1681E-6	W
3/2/2015 5:17:42.500 PM	3.1681E-6	W
3/2/2015 5:17:42.503 PM	4.2245E-6	W
3/2/2015 5:17:42.507 PM	3.1681E-6	W
3/2/2015 5:17:42.510 PM	8.4501E-6	W
3/2/2015 5:17:42.514 PM	-2.1144E-6	W
3/2/2015 5:17:42.518 PM	-4.2272E-6	W
3/2/2015 5:17:42.521 PM	4.2245E-6	W
3/2/2015 5:17:42.549 PM	3.1681E-6	W
3/2/2015 5:17:42.552 PM	7.3937E-6	W
3/2/2015 5:17:42.556 PM	1.0554E-6	W
3/2/2015 5:17:42.559 PM	2.1117E-6	W
3/2/2015 5:17:42.562 PM	3.1681E-6	W
3/2/2015 5:17:42.566 PM	2.1117E-6	W
3/2/2015 5:17:42.569 PM	6.3373E-6	W
3/2/2015 5:17:42.572 PM	5.2809E-6	W
3/2/2015 5:17:42.597 PM	-2.1144E-6	W
