,0,1
0,FLIR0275,24.1975782580148
1,FLIR0275,22.535607648144833
2,FLIR0275,22.262158353550433
3,FLIR0275,28.420293437405633
4,FLIR0275,22.287048139728483
5,FLIR0275,32.58175902257716
6,FLIR0276,24.68484167469194
7,FLIR0276,22.56042985692045
8,FLIR0277,25.290678586436968
9,FLIR0278,21.600317910998967
